Optimizer,Testfun,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
HSSA,F1,0.18471837043762207,160.41922940084143,6.839660206576463,0.12259666023254132,0.000233117555186268,7.757603380425897e-07,3.9002318026653284e-08,5.094453076560051e-10,4.646567180911079e-30,2.0962253539927516e-31,4.260405789047211e-33,4.447853624100685e-34,9.204996503148764e-39,3.011721831563336e-87,1.2240150786650987e-88,5.055029400403357e-90,1.9317473942925324e-91,5.573437929353695e-94,3.462878078004776e-94,3.288759615495394e-95,7.774285921599285e-96,4.457093636117893e-100,7.327793777771265e-101,3.201399747870107e-102,8.331561849536357e-104,3.00503932147441e-105,2.3204775498340693e-106,1.5496773401174035e-109,6.457058391443437e-112,2.5323365496282345e-118,7.791553476123744e-119,6.228083377210853e-121,6.170753312691396e-124,1.0179004785926776e-125,1.193593537134829e-127,7.586270424299221e-137,9.19816487037867e-141,1.2923897330868707e-141,5.307569599598014e-144,5.499920106645747e-147,1.240303929420107e-148,4.6204349907747636e-150,1.6481918857673067e-150,1.823055020072273e-151,4.820689611342932e-153,4.820689611342932e-153,9.900422209514044e-156,6.6765808182963e-157,2.7440107356877203e-158,3.619189042667773e-161,3.7307474269040906e-165,4.44109141452352e-167,4.44109141452352e-167,5.439772151081813e-171,5.439772151081813e-171,1.2472726781983937e-173,5.864485790041694e-176,3.0466811686582466e-177,7.540048566974502e-179,5.889732868933361e-179,3.171515848524325e-180,3.301456718973619e-184,3.301456718973619e-184,3.301456718973619e-184,3.301456718973619e-184,3.301456718973619e-184,8.03200817766313e-188,8.03200817766313e-188,8.03200817766313e-188,4.733426831946586e-189,2.074156130966146e-194,8.4191050293862485e-196,2.19633202858466e-197,3.710269772783712e-198,2.0946474910653423e-199,1.570548749309907e-200,2.1748880049469275e-205,8.008341211395244e-206,3.553805337871724e-209,1.186635287163883e-210,8.777590320345098e-215,8.777590320345098e-215,8.777590320345098e-215,8.954438828181675e-216,2.0664195023117244e-217,2.7208387595162308e-220,9.276409149626744e-221,1.565411819689965e-222,2.603342617457208e-224,1.4134648300975298e-225,2.033189716922295e-231,2.033189716922295e-231,3.2110253024156133e-233,1.4567198558305502e-234,8.189294401342644e-236,1.745454265913353e-238,2.211901194615029e-239,1.5615945898534228e-241,4.855350552632474e-244,7.530895762738544e-245,7.46165292685744e-247
HSSA,F1,0.17640924453735352,401.0323976943309,0.021772444022610006,2.6141220997414195e-05,1.3534338802574933e-07,1.8812089570167374e-11,5.995984629147813e-13,1.424168984002135e-48,4.770577010492042e-50,1.9582431360694283e-50,2.0534568809677194e-51,1.6945681241625663e-65,1.9268210891365414e-67,1.377904406033784e-68,1.377904406033784e-68,4.3494325108134365e-70,4.3494325108134365e-70,1.1641624274792085e-70,1.9628931042031517e-71,5.171681608438344e-82,3.277587450860976e-84,1.4066458088639794e-85,5.715489911627224e-90,1.3134544100739985e-93,6.797564438764215e-95,3.8823891318998974e-95,8.169402577570051e-97,6.529152119323757e-98,1.631511218715492e-99,1.631511218715492e-99,5.029875277263077e-101,5.029875277263077e-101,3.737006549522262e-102,8.786027933609798e-106,3.1064444908388197e-108,3.1064444908388197e-108,1.700273834060269e-108,2.9733922747004954e-110,2.47966745511755e-111,5.421571431857947e-116,5.9856828146266776e-120,5.9856828146266776e-120,3.977981406892602e-120,1.1838156440966317e-121,1.6191450369776312e-125,2.0208920612385895e-126,6.905728996537807e-128,6.905728996537807e-128,1.5893560717391097e-129,7.168980472240006e-131,1.7112318592182844e-133,1.297744662126305e-134,6.59704873358957e-136,9.962114440832096e-138,3.964024679329752e-140,3.964024679329752e-140,2.241340264578995e-141,1.2378821043786554e-143,5.748418484944681e-145,2.4220630074402466e-146,1.345731816135828e-147,7.549621113975165e-149,1.1118081335304845e-152,2.0124097683342557e-153,6.009078532004123e-154,1.256405439304283e-156,1.256405439304283e-156,5.135442946320219e-159,1.2860059434188188e-162,1.2860059434188188e-162,1.2860059434188188e-162,1.327108917648785e-164,1.327108917648785e-164,2.6898695040879244e-165,5.524945387789074e-168,2.1370946723827874e-178,3.749937069716628e-179,6.653977279370482e-181,5.882763566104994e-183,6.190789357638702e-184,9.118448900265647e-185,8.401421369548519e-186,2.8218813692198585e-187,8.516491452475581e-195,8.393960835574946e-199,3.550718665876861e-200,2.71255349026763e-201,2.274748841614747e-207,2.274748841614747e-207,1.7292966403867812e-208,1.9418119840002676e-210,4.333243374020434e-212,6.824495438567905e-214,4.830724761237867e-215,1.5219675621095834e-219,2.1453949406943153e-223,1.5230923477124236e-225,1.5363567589099964e-227,1.0081819929188468e-227,6.384824159755114e-233,9.353463069157072e-237
HSSA,F1,0.17768335342407227,1400.851303305287,14.30611803375045,4.0422181252273,0.0005441005719686021,0.0004292466255897062,6.278342287108297e-07,3.585734025587401e-09,1.2198986232337475e-10,3.1208498077528463e-12,8.754519112151972e-13,6.4547621728609485e-90,1.586604419599724e-91,2.5677186608819284e-94,7.31846446157478e-95,7.31846446157478e-95,7.31846446157478e-95,3.609231757848778e-96,3.913500020776329e-99,2.786046816772598e-99,4.130255300163822e-106,5.280826402788849e-108,2.4234092334024423e-110,1.3542141832400562e-111,2.136972056364224e-112,8.702777838562677e-115,2.1998595306201747e-116,1.050248172332872e-118,1.050248172332872e-118,1.050248172332872e-118,2.489433870656922e-120,3.585043521704737e-122,2.0719412916196787e-122,2.5890456877271215e-124,6.236852044557635e-126,1.8052916029578888e-128,1.1142415183289166e-129,6.993469616459946e-135,6.993469616459946e-135,6.993469616459946e-135,6.993469616459946e-135,6.993469616459946e-135,6.993469616459946e-135,1.914939452317604e-137,2.1916054120501278e-138,2.7843929751035356e-139,6.121471704087024e-142,2.7949405603375094e-142,2.980187084573835e-144,7.86957198459895e-145,2.5053944296622366e-145,8.890059630270303e-149,8.890059630270303e-149,8.890059630270303e-149,6.202240355937707e-150,6.202240355937707e-150,1.4950166646620105e-150,2.4412262751453003e-151,3.3301759952949008e-152,2.098070312448852e-155,6.397738673289816e-156,1.3899487091750877e-156,7.120641526776689e-159,4.421007897672182e-160,5.016934255009601e-161,1.2171482139354644e-163,1.390560754053996e-165,2.905305287387507e-166,1.3292855940228488e-168,7.246189965996158e-171,9.687687522963884e-177,3.1438225374206256e-177,3.964201785757772e-178,2.8194473021147554e-179,2.522999674262167e-181,3.8598311092018244e-186,3.8598311092018244e-186,3.8598311092018244e-186,3.8598311092018244e-186,3.8598311092018244e-186,2.545825689449483e-189,2.001214218520955e-189,1.1511708631542194e-189,9.430839725810567e-192,2.0697108602549356e-194,2.0697108602549356e-194,2.0697108602549356e-194,2.9605254921581944e-198,2.9605254921581944e-198,2.9605254921581944e-198,3.3252613762608276e-200,3.3252613762608276e-200,2.791889886082357e-200,6.69575292081936e-202,6.69575292081936e-202,1.1147995442444298e-203,1.6177692988796012e-206,4.947374397423984e-208,4.946130693330055e-209,5.1143862636646944e-210,1.7371789245711552e-211
HSSA,F1,0.17746400833129883,266.7222118025991,3.567628604222974e-11,1.4122876846456442e-89,4.15245900923664e-90,2.7839061914314157e-92,6.228448641503699e-97,5.61911231892923e-98,8.414466958977823e-100,6.859913784357013e-100,5.482114000724577e-102,1.9504384000446276e-103,2.755490547041077e-107,3.4301702492157105e-109,3.267384400863883e-113,4.8471799311942956e-114,1.039151182329969e-115,9.053192073216538e-119,4.022099516065542e-130,1.5687808496140083e-131,3.354965826639611e-132,5.6834783412085075e-136,4.506123292442754e-140,2.825638178970093e-142,2.825638178970093e-142,1.7754960160730426e-142,7.308859922686265e-148,1.912095982902593e-151,1.3987655432075344e-153,4.9952994837747825e-155,1.1601907405037198e-162,7.186230836321559e-165,3.1333172163526585e-171,9.113407147162457e-172,2.5329587965311907e-174,2.5329587965311907e-174,2.5329587965311907e-174,1.332466870538615e-174,5.089756899308095e-177,3.705110744035104e-183,6.650256409899097e-184,2.0057896205112247e-185,3.3682454693975097e-202,3.3682454693975097e-202,3.3682454693975097e-202,2.5193583156907796e-203,5.971816485777621e-205,9.26349195719744e-206,9.26349195719744e-206,9.26349195719744e-206,6.64830701800952e-206,1.2085663323351916e-208,1.2085663323351916e-208,3.360827024139306e-209,3.360827024139306e-209,8.251856594640441e-210,1.9653527269474772e-210,4.132108352385032e-211,1.385381990780388e-272,6.017920427821054e-277,6.017920427821054e-277,6.017920427821054e-277,6.017920427821054e-277,4.745860020785617e-278,1.434184882991318e-279,2.0754594007436505e-283,1.035882594037108e-288,1.3864652300509494e-290,2.3775723565100647e-291,1.6595529077959396e-293,7.030618227491947e-296,6.28014078905148e-297,6.24730300911665e-299,1.8363853164217927e-302,1.0284841539740962e-304,1.30884469288254e-305,2.14174737877053e-307,8.34235e-319,1.5e-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSSA,F1,0.18128037452697754,3866.9654641981583,14.85521492587601,1.9920194505109652,0.11946176557445243,7.42337251973785e-88,7.42337251973785e-88,3.262991712756171e-88,2.5316854204244125e-91,2.486538727266586e-93,3.6214525164544345e-95,3.6214525164544345e-95,3.6214525164544345e-95,2.765091332515403e-97,1.0640141242850613e-98,9.886714683180698e-100,9.886714683180698e-100,2.479147114888094e-101,6.546541719261914e-103,3.012906951327555e-107,2.215539955065146e-108,2.4603528121820716e-109,2.8733748130607177e-112,2.8733748130607177e-112,1.6310310780178256e-115,2.1787940573736017e-116,7.990936175518694e-119,7.990936175518694e-119,7.990936175518694e-119,5.655576024714483e-120,9.756667083987454e-122,1.8977021956475442e-122,6.105107717436095e-123,2.943931255631771e-126,8.828801003570423e-129,6.698501608126657e-131,4.665269945552815e-133,8.303936587343223e-134,4.938858270375121e-136,1.0542972655888108e-136,6.62403920800452e-142,6.563347533408475e-147,6.591984210227469e-149,6.002153940378129e-149,2.866917810950676e-162,9.640145896395394e-165,5.7063513780419e-167,4.148134886368097e-170,7.991704038633547e-172,4.309202216044751e-174,8.207978248323169e-175,3.685257292964445e-176,1.1823997014809865e-178,6.589620296464923e-180,1.1594338146505691e-180,1.686879195154559e-183,1.9013434201305402e-184,9.047283570958182e-186,8.933813289563659e-190,7.218078966088839e-220,1.8434540249896975e-221,5.110051216242021e-222,3.7642459852125605e-226,1.7597813222566408e-227,1.3527934588037428e-231,9.450591159253048e-233,4.840211803907946e-233,1.558008925970177e-247,6.096863913554799e-249,1.57e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSSA,F1,0.18338632583618164,1464.3564302060258,55.40705914815821,8.8949781736133e-88,7.363817085914986e-89,5.426355395816433e-92,2.2789670313026223e-95,2.565332583730208e-96,2.565332583730208e-96,8.299954943284808e-98,1.9285236427314446e-99,4.58607580981253e-100,4.58607580981253e-100,1.2206329336501023e-112,1.4197202073963207e-115,2.2949061101243905e-116,1.2504484319331181e-118,7.915490931010416e-121,1.2348321967173782e-121,2.5704516105928982e-124,1.0582199002982878e-125,1.820010236639238e-127,2.404466008373037e-128,5.2928463347810115e-132,1.6396637229567625e-134,4.0293399639719336e-139,6.220263634696822e-140,1.4681608386312903e-142,1.3694512139117188e-143,1.3285241578199682e-145,8.417374162680111e-149,1.1440828871040571e-150,7.945653260989474e-153,7.945653260989474e-153,7.945653260989474e-153,6.826175884182115e-153,4.234864502772959e-154,4.234864502772959e-154,2.133509158006656e-155,2.161103686450146e-157,3.0962481701501927e-162,3.4912208084044116e-165,1.1944227707893091e-165,1.3054376220481406e-167,1.3054376220481406e-167,1.3054376220481406e-167,1.636101556453487e-168,1.1740405006782005e-170,6.225700858263383e-173,4.1263971410979975e-174,1.0322986913992322e-174,1.0764188751831589e-177,6.5429213900344376e-180,2.917523136684332e-182,2.2916307921639656e-182,2.2916307921639656e-182,3.2379279999706143e-183,2.09668611182669e-187,5.20577164219327e-188,2.4544025664449867e-190,3.36093211012558e-193,5.377596048998595e-195,6.717772842502668e-198,1.558471212817353e-198,6.399687940005304e-201,6.399687940005304e-201,8.33095051419211e-202,2.575368618773195e-203,2.949097908989988e-204,1.069030368201456e-204,1.7632088685937577e-205,8.704790040654134e-208,8.704790040654134e-208,8.704790040654134e-208,7.040693446582201e-209,1.0865403133836175e-213,1.6056785832768777e-214,1.8728244756237314e-216,1.8728244756237314e-216,1.5491973080652186e-217,4.975267340972214e-218,1.239587499523382e-218,7.061040789052934e-221,1.3491910926035343e-223,1.0313476045386805e-224,5.7390998275145355e-229,8.55785095192635e-231,6.144189785323737e-235,3.557468759930221e-238,1.6502654816565687e-240,3.0148244381921898e-242,1.227509225583375e-244,3.9206377861590644e-245,3.8260248645248743e-256,3.3683273043622807e-258,5.830132796849939e-262,1.5482681754596968e-262,5.408043302842792e-263,2.659999721724406e-264,4.570525853607537e-266,8.682314368560735e-268
HSSA,F1,0.17740583419799805,571.8350384930136,32.219195827740236,0.9572487859584707,0.0009044391526341486,4.895996367785567e-90,4.895996367785567e-90,3.3419631794993334e-90,4.443144358436872e-92,2.837073534324892e-96,1.493042044224477e-99,9.960780694552809e-104,9.960780694552809e-104,7.173866417761844e-106,9.4232735955693e-109,2.7798541586592226e-110,7.91491765448805e-111,2.021609973740471e-112,4.5601941830016514e-114,7.179573186659146e-117,7.179573186659146e-117,3.7637949160757405e-120,2.600851502209454e-124,1.765588599209487e-125,1.1893432755235368e-126,9.366723833438571e-129,3.3997237759467876e-131,3.3997237759467876e-131,2.513050010258802e-134,2.513050010258802e-134,3.781803895670901e-146,4.0627818279292825e-148,8.389837251123132e-151,1.4014870047394924e-152,1.4798861183481372e-155,1.4798861183481372e-155,6.1943845083481e-156,5.354925809308968e-164,2.6397338122159623e-166,5.424986178590397e-167,5.424986178590397e-167,5.743554692669498e-169,2.768057341713339e-171,1.7439130378540902e-173,1.7439130378540902e-173,1.9910450939853119e-174,3.970578659583398e-175,6.911666832609402e-177,3.5690260691171466e-178,3.5690260691171466e-178,1.2136503088804736e-180,3.3791508539238875e-182,2.308451693406988e-184,1.3683817733310896e-185,2.270056553417629e-186,6.273251667698668e-189,5.8358881367840375e-192,1.7462184669951847e-192,1.3610776316301994e-199,3.6616526658703793e-202,8.525150542746408e-203,1.2314530493110807e-203,1.1152598113752341e-209,5.20216559230595e-213,2.0102142622992912e-217,1.0167108107686311e-218,2.1969780245929745e-220,4.23320433095724e-224,1.3409544866836405e-226,6.243504338339188e-228,8.034489006778517e-231,3.9741649583582723e-231,2.3805443102956554e-264,1.9834200320365334e-267,2.989089292741616e-271,7.083731463013313e-272,1.420373543409514e-273,1.420373543409514e-273,1.420373543409514e-273,1.1268031289267676e-274,9.021104324761616e-276,9.021104324761616e-276,2.596731009552398e-276,2.638602547398492e-278,1.2001240693211969e-279,1.2001240693211969e-279,1.2001240693211969e-279,1.2001240693211969e-279,1.704212206489663e-280,6.961273471083759e-281,3.902260221418759e-283,1.1202216194908905e-284,1.2530620948354186e-285,1.7274803182361635e-289,9.198314535209489e-292,8.835390155824113e-293,2.047238317642155e-300,6.507145543563351e-306,9.67298765736134e-307,4.19071914265e-312,8.200433132e-314
HSSA,F1,0.18149662017822266,3379.895461040487,3.5502924668461876e-05,1.776255443136749e-06,3.4895154179761824e-08,5.695460713991723e-09,3.5417471354406724e-12,6.406421466510018e-14,1.0677286770992923e-15,1.0677286770992923e-15,3.065984690796881e-18,8.497927553429719e-20,2.979554964593243e-20,7.934055634739003e-22,1.220134259559173e-22,1.220134259559173e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSSA,F1,0.18413519859313965,2324.4304487818954,30.736516871536683,9.897688093553112e-10,1.617602379671488e-15,1.617602379671488e-15,1.617602379671488e-15,1.617602379671488e-15,1.0834590034231537e-16,3.9880646630819456e-78,2.3900421492340478e-80,2.3900421492340478e-80,4.245654834440807e-82,9.257736752903799e-85,7.234108877758205e-87,4.45378538188497e-90,2.2169082985266944e-90,4.898866554846183e-92,7.675729550708071e-94,7.675729550708071e-94,7.675729550708071e-94,7.675729550708071e-94,7.675729550708071e-94,7.87391978393673e-96,7.296123497540138e-96,1.362626458379018e-97,5.80534779513229e-99,2.4168476250942025e-101,2.6157702926933567e-104,2.162281145594222e-139,1.6096160513512049e-142,4.364795870055036e-145,4.364795870055036e-145,4.364795870055036e-145,4.364795870055036e-145,8.465894934166784e-147,4.761988661148899e-147,7.119182502392192e-150,7.119182502392192e-150,3.1436764362133575e-150,8.04281154513674e-152,2.704735761665305e-153,2.704735761665305e-153,1.3543979409174158e-159,1.3462363832392643e-160,4.6298374523103054e-163,5.150725919042178e-166,3.735048144999949e-167,3.735048144999949e-167,9.913522847718166e-172,9.913522847718166e-172,9.913522847718166e-172,9.913522847718166e-172,7.328824904970177e-172,8.508136187063529e-175,6.15800907502962e-188,5.389140412202825e-190,7.848496536534864e-191,4.564496771429564e-192,4.564496771429564e-192,3.2803946578110116e-193,8.990168478504237e-197,2.6698881341490133e-199,2.52786360207548e-200,7.964432243680988e-202,2.8119960182268915e-205,2.8119960182268915e-205,8.46730062058059e-206,6.717978619913874e-233,6.717978619913874e-233,6.717978619913874e-233,6.936515581081914e-234,6.936515581081914e-234,6.936515581081914e-234,1.374971147864562e-234,2.477967624349907e-237,5.877028290354317e-238,2.769655944602482e-239,4.173601913558687e-242,4.1772818322539497e-243,9.979277368977308e-245,6.564928516558461e-247,6.556895826098183e-251,2.626830548622241e-252,5.806119333202988e-255,5.940513124821821e-259,1.817965544379411e-262,8.398008932528884e-270,9.2177128773192e-273,4.234940187497567e-273,1.8667767928579434e-274,1.0138618808106948e-276,1.9114049289033716e-278,3.369230966813707e-281,2.5428224334708293e-284,6.211809697625781e-290,4.3103061428131135e-292,8.198056398559326e-294,1.618546198322277e-295,2.10261626961782e-296,7.280364900438702e-301
